chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv
chr11	206975	209225	BET1L	RIC8A	-	+	308	divergent_classic	207399	207707	1.0	56.9	184.0	11	1.0	34.97474390682328	0.5329602658185493	11	1.0	18.693773679057124	0.5340256704339349	11	1.0	0.4256029317518681	0.7392437421478247	11	1.0	0.33681692849768613	0.46063843943534527
chr11	235918	237290	SIRT3	PSMD13	-	+	34	divergent_classic	236931	236965	1.0	53.0	101.0	11	1.0	35.73459014719235	0.4845165219290838	11	1.0	16.748641552257865	0.5709300306635846	11	1.0	0.6347327140030554	0.757126295421828	11	1.0	0.29639201114563113	0.6256935159211384
chr11	842293	843396	POLR2L	TSPAN4	-	+	282	divergent_classic	842529	842811	1.0	65.9	122.0	11	1.0	28.56946292077794	0.5576541109621056	11	1.0	13.813468447443245	0.695695138536254	11	1.0	0.21658793139360757	0.9646318370924096	11	1.0	0.21651264332789125	1.1328940352119619
chr11	3797217	3798077	PGAP2	NUP98	+	-	69	divergent_overlapping	3797723	3797792	1.0	62.8	90.0	11	1.0	17.45742893693338	0.5294448888342969	11	1.0	14.34207471215643	0.7954057656345119	11	1.0	0.2641504981523148	0.8593240116609917	11	1.0	0.19524319748566896	0.842050691975539
chr11	6481193	6481697	ARFIP2	TIMM10B	-	+	21	divergent_classic	6481479	6481500	1.0	61.5	53.0	11	1.0	24.715124534795123	0.32298096236772006	11	1.0	14.828097572677935	0.7022222176467853	11	1.0	0.34428859728931865	1.04682489084251	11	1.0	0.22558188306133495	0.9219678531647898
chr11	6603322	6603843	RRP8	ILK	-	+	91	divergent_classic	6603616	6603707	1.0	61.4	48.0	11	1.0	30.357580932574923	0.43435086569828185	10	0.9090909090909091	8.857721361835987	0.47301659361800547	11	1.0	0.3204811447253161	1.016655410822774	11	1.0	0.27057891701335474	1.0427320241996771
chr11	8910951	8911747	DENND2B	AKIP1	-	+	187	divergent_classic	8910951	8911138	0.9057788944723618	65.7	64.0	11	1.0	33.64388369669381	0.5022622162980355	11	1.0	10.060063196190809	0.6247505209612281	11	1.0	0.6275937249827566	0.8097876672302114	11	1.0	0.26860969489163194	0.8647249650842449
chr11	17207464	17208286	PIK3C2A	NUCB2	-	+	166	divergent_classic	17207986	17208152	1.0	67.6	68.0	11	1.0	39.9583069972398	0.6673006476839067	11	1.0	17.227678317872304	0.5390018328690389	11	1.0	0.2780542668835464	0.855865850561245	11	1.0	0.3757941723905876	0.6279498348787949
chr11	18322078	18322917	HPS5	GTF2H1	-	+	96	divergent_classic	18322198	18322294	1.0	61.4	73.0	11	1.0	30.82919261196646	0.648360923341334	11	1.0	21.74357865644509	0.6867089606844702	11	1.0	0.24215039858144397	0.9296722257642908	11	1.0	0.3556818791516316	0.9726488765959906
chr11	31509584	31509954	IMMP1L	ELP4	-	+	109	divergent_classic	31509645	31509754	1.0	60.5	33.0	11	1.0	22.891336444291202	0.4949021909731964	10	0.9090909090909091	8.665672294000114	0.6256884806339514	11	1.0	0.2737454330187098	0.862044742186875	11	1.0	0.200316307990445	1.0517894741807796
chr11	34915781	34916833	PDHX	APIP	+	-	551	divergent_overlapping	34915828	34916379	1.0	67.6	98.0	11	1.0	33.150018774406995	0.5784813997301669	11	1.0	18.898266406878545	0.5604763172554218	11	1.0	0.4302014411945698	0.657928323946225	11	1.0	0.24724484981853181	0.581450763938386
chr11	46700429	46701029	ARHGAP1	ZNF408	-	+	410	divergent_classic	46700619	46701029	0.7483333333333333	63.7	34.0	11	1.0	24.18165497136116	0.33463389427446855	11	1.0	20.534143580974956	0.5622736779843948	11	1.0	0.3908099769877289	0.9514389346891654	11	1.0	0.20988242547997774	1.1259815512474212
chr11	47248299	47249082	NR1H3	ACP2	+	-	607	divergent_overlapping	47248299	47248906	0.5095785440613027	63.9	37.0	11	1.0	28.139544204075026	0.38583769233985027	11	1.0	13.166708267124374	0.5651318171936445	11	1.0	0.43390379164540493	0.8173760928240549	11	1.0	0.39768202505836797	0.8333322278244077
chr11	47565296	47566056	PTPMT1	CELF1	+	-	140	divergent_overlapping	47565429	47565569	1.0	69.3	81.0	11	1.0	44.35570830551903	0.5828764236789608	11	1.0	13.10637626643017	0.7054162292312341	10	0.9090909090909091	0.5188890022688221	1.3003450402296324	11	1.0	0.4318795276892782	1.0762551928074082
chr11	57712014	57712836	MED19	TMX2	-	+	371	divergent_classic	57712221	57712592	1.0	57.9	66.0	11	1.0	29.86442166122399	0.5120082343612151	11	1.0	12.27007078825515	0.6182690898701297	11	1.0	0.440556889007334	0.7008739744908555	11	1.0	0.2260797164674238	0.8064395323463998
chr11	58578200	58579848	LPXN	ZFP91	-	+	842	divergent_classic	58578220	58579062	1.0	61.2	132.0	11	1.0	27.115796525893668	0.4654201990694352	11	1.0	28.364442576016334	0.4209758207209688	11	1.0	0.3944886143180447	0.8362672914690819	11	1.0	0.2749818560943248	0.7517174344588696
chr11	61361749	61362407	TMEM138	CYB561A3	+	-	320	divergent_overlapping	61361963	61362283	1.0	66.1	61.0	11	1.0	22.710688936996934	0.4403484626892882	11	1.0	22.20255701465261	0.5179623209561426	11	1.0	0.2807401686723587	0.8215284877185209	11	1.0	0.3271371919354454	1.130725091173606
chr11	61429449	61430225	CPSF7	SDHAF2	-	+	10	divergent_classic	61430031	61430041	1.0	68.3	88.0	11	1.0	34.09817480325098	0.662057994655071	11	1.0	23.90051779299538	0.6645357347348255	11	1.0	0.25112272781532013	0.8737361820301476	11	1.0	0.3466278372956632	1.0210020990491204
chr11	61792435	61793077	TMEM258	FEN1	-	+	108	divergent_classic	61792802	61792910	1.0	65.9	56.0	11	1.0	34.311393730743724	0.49824323700526535	11	1.0	43.656322015073435	0.6281223687567135	11	1.0	0.44364543323208405	1.0880669914807657	11	1.0	0.2764591558479428	0.7100937350585189
chr11	62611721	62613084	ROM1	EML3	+	-	1054	divergent_overlapping	62611721	62612775	0.673514306676449	75.6	103.0	11	1.0	21.161899364480664	0.4766489249667274	10	0.9090909090909091	8.28375971520151	0.8241992013356348	11	1.0	0.43451817850037844	1.1415389982205955	11	1.0	0.25555951046106984	0.7701779398028914
chr11	62726522	62728068	HNRNPUL2	TTC9C	-	+	611	divergent_classic	62727457	62728068	0.7328589909443726	71.0	142.0	11	1.0	28.563812386536394	0.47368226276745046	11	1.0	15.028912326230936	0.7214695855810568	11	1.0	0.3853231515528969	0.8519350085542434	11	1.0	0.256856343090039	0.42141368622886155
chr11	64225940	64226362	NUDT22	TRPT1	+	-	314	divergent_overlapping	64225940	64226254	0.580568720379147	75.5	33.0	11	1.0	31.250326255111535	0.6348229708567741	10	0.9090909090909091	10.600171217447542	0.7386922813985577	10	0.9090909090909091	0.5607038045070105	1.3078340617140778	11	1.0	0.24549765404361923	1.1560672091415862
chr11	64317174	64318585	TRMT112	PRDX5	-	+	561	divergent_classic	64317559	64318120	1.0	62.7	112.0	11	1.0	34.87813191036324	0.6370328870141491	11	1.0	18.56334731160688	0.6474487363221355	11	1.0	0.4307835271577439	0.6883647555775827	11	1.0	0.3461843144242704	0.6894566422502789
chr11	65121664	65122459	FAU	MRPL49	-	+	5	divergent_classic	65122177	65122182	1.0	62.6	70.0	11	1.0	39.217852735787496	0.5149328629605568	11	1.0	17.47522517799176	0.5531522133027265	11	1.0	0.523733363107588	1.0636612057533439	11	1.0	0.3931394064928608	0.6630051200860307
chr11	65615353	65616386	MAP3K11	PCNX3	-	+	393	divergent_classic	65615382	65615775	1.0	68.5	97.0	11	1.0	19.16901583640384	0.5559999519181658	10	0.9090909090909091	7.557631521750861	0.6906008414929514	11	1.0	0.32927436667851745	0.8399964627336778	11	1.0	0.1306354551732941	0.45176023479707494
chr11	65857024	65862026	MUS81	CFL1	+	-	4901	divergent_overlapping	65857125	65862026	0.8198720511795282	63.2	337.0	11	1.0	24.584390983895034	0.5480153074815851	11	1.0	14.262921393396136	0.6840898643789174	11	1.0	0.4474944888608567	0.697583732754701	11	1.0	0.39356584739771494	0.4818995588949365
chr11	65918816	65920083	C11orf68	DRAP1	-	+	211	divergent_classic	65919062	65919273	1.0	65.2	142.0	11	1.0	22.76357523022513	0.4776505902789015	11	1.0	5.728833335747354	0.5418178218607135	11	1.0	0.19328746592580034	0.6042649986030408	11	1.0	0.19795163142698566	0.8019701256223785
chr11	66001926	66002831	EIF1AD	BANF1	-	+	51	divergent_classic	66002176	66002227	1.0	65.0	86.0	11	1.0	31.415598857730966	0.4336376718961686	11	1.0	14.302310366004635	0.6281460098105811	11	1.0	0.39239538471038754	0.7865131034609473	11	1.0	0.2899880531618172	0.7639719271241292
chr11	67468173	67469482	AIP	TMEM134	+	-	1099	divergent_overlapping	67468173	67469272	0.5263559969442322	74.5	75.0	11	1.0	25.325515793492062	0.7105420507901664	10	0.9090909090909091	6.148466911015986	0.6644049293546485	11	1.0	0.37531051391293246	0.7636479145675785	11	1.0	0.2726848496169578	0.5419481076257892
chr11	71452868	71453634	DHCR7	NADSYN1	-	+	240	divergent_classic	71452868	71453108	0.7610966057441253	67.1	51.0	11	1.0	41.35186734797127	0.6134393996079242	10	0.9090909090909091	7.057754210160467	0.5733128348027217	11	1.0	0.4837139389313129	0.7309634489311014	11	1.0	0.264985497724275	0.5841561992060049
chr11	72080336	72080914	LRRC51	NUMA1	+	-	357	divergent_overlapping	72080336	72080693	0.9948096885813149	63.5	51.0	11	1.0	14.867893451351948	0.39947569900059926	10	0.9090909090909091	7.946265418379929	0.6215227027901625	11	1.0	0.21469208433877654	0.8784602260991239	11	1.0	0.18481488659149903	1.5277770728445694
chr11	73876628	73877057	PAAF1	COA4	+	-	203	divergent_overlapping	73876698	73876901	1.0	64.6	45.0	11	1.0	32.248244349151676	0.663337276644481	11	1.0	14.592505439947729	0.703711972161384	11	1.0	0.32770264732333076	1.3267383672638235	11	1.0	0.16099179514574466	0.9281865385096685
chr11	74948886	74949328	XRRA1	SPCS2	-	+	60	divergent_classic	74949200	74949260	1.0	65.6	51.0	11	1.0	29.58388121787632	0.513573911568698	9	0.8181818181818182	9.111679202844677	0.7375322089585858	11	1.0	0.43438816619389525	0.8587815881554417	11	1.0	0.26909601103288117	1.0816296756741444
chr11	77820140	77821216	RSF1	AAMDC	-	+	239	divergent_classic	77820869	77821108	1.0	67.9	101.0	11	1.0	32.34763655087093	0.6330717127483364	11	1.0	9.37064473771418	0.5146616297717312	11	1.0	0.4627461912346085	0.755548585737254	11	1.0	0.228909713405872	0.7825208433360943
chr11	94493506	94494246	MRE11	ANKRD49	-	+	93	divergent_classic	94493885	94493978	1.0	60.7	56.0	11	1.0	37.42706585818652	0.5599302388547287	11	1.0	13.04907199042139	0.5345138067698387	11	1.0	0.534726522353544	1.0270011910806813	11	1.0	0.4401323923665549	0.8891479246624882
chr11	95789296	95790879	CEP57	FAM76B	+	-	445	divergent_overlapping	95789964	95790409	1.0	61.2	130.0	11	1.0	29.861404807137376	0.4203162865759662	11	1.0	27.191163398308813	0.6316473120079976	11	1.0	0.4887007407377136	0.7093001891741546	11	1.0	0.2776433759362048	0.6592862640963996
chr11	96389372	96390423	CCDC82	JRKL	-	+	32	divergent_classic	96389956	96389988	1.0	61.1	75.0	11	1.0	33.75152646805674	0.44123234147260326	11	1.0	15.283353676176102	0.5144761213360235	11	1.0	0.46509478297930423	0.5855911378351512	11	1.0	0.39243784340523163	0.6072350187642843
chr11	112086628	112086957	TIMM8B	SDHD	-	+	25	divergent_classic	112086798	112086823	1.0	62.6	30.0	11	1.0	20.092516799946782	0.37051369377047727	11	1.0	8.820097099588404	0.7355172370007558	11	1.0	0.33958734611255686	0.8480883831964013	11	1.0	0.28816788659039105	0.8596510110381139
chr11	114400029	114400968	RBM7	C11orf71	+	-	482	divergent_overlapping	114400029	114400511	0.9488817891373802	63.0	86.0	11	1.0	26.574306706184096	0.4358794786979863	11	1.0	31.050694221801486	0.4727810703450874	10	0.9090909090909091	0.5589430061922305	1.0348099643967046	11	1.0	0.406997790102611	1.1635293788585936
chr11	117232057	117233225	PCSK7	RNF214	-	+	99	divergent_classic	117232525	117232624	0.7662671232876712	62.05	38.5	11	1.0	31.03246652923443	0.4741499737590196	11	1.0	9.641609805971454	0.5369571174402155	11	1.0	0.3325170273392577	1.164271706413807	11	1.0	0.24316866704075304	0.7358048303728247
chr11	118572301	118572970	ARCN1	IFT46	+	-	581	divergent_overlapping	118572389	118572970	0.9192825112107623	68.6	47.0	11	1.0	41.146421462009904	0.5405177361748692	11	1.0	26.224530335456915	0.8423782179087882	11	1.0	0.5583608292107669	1.0066531937581242	11	1.0	0.34911344688242896	0.8112020083539629
chr11	119018168	119019405	RPS25	TRAPPC4	-	+	71	divergent_classic	119018691	119018762	1.0	58.4	91.0	11	1.0	37.87030874249265	0.5817406330897414	11	1.0	13.13127141877277	0.5728152466386028	11	1.0	0.6154084658815206	0.6434160398922214	11	1.0	0.39584814466087886	0.6718362918843943
chr11	126211474	126212133	RPUSD4	FAM118B	-	+	31	divergent_classic	126211692	126211723	1.0	64.0	59.0	11	1.0	30.91024208980554	0.5037481339159877	11	1.0	7.184734001134234	0.5841372740903545	11	1.0	0.5635575504797518	0.8468989151256211	11	1.0	0.39332158812414253	0.6533993275929247
chr11	126268464	126269271	FOXRED1	SRPRA	+	-	121	divergent_overlapping	126269023	126269144	1.0	65.7	78.0	11	1.0	27.509685182189642	0.4678403998427138	11	1.0	14.943550293836275	0.5441157344010938	11	1.0	0.42208211612230395	0.9682217528890721	11	1.0	0.27409948688981384	0.7494275690321385
chr12	388932	389371	CCDC77	KDM5A	+	-	48	divergent_overlapping	389272	389320	1.0	61.3	37.0	11	1.0	38.444207722633664	0.3617873095405734	11	1.0	21.837521853023677	0.4871462413982639	11	1.0	0.6020233863461312	0.760440641919442	11	1.0	0.3861980283057479	0.860064732377963
chr12	990053	991136	RAD52	ERC1	-	+	455	divergent_classic	990053	990508	0.6879039704524469	64.8	81.0	11	1.0	26.429009696579598	0.5671229992755946	10	0.9090909090909091	24.15742081256034	0.8484739176643468	11	1.0	0.8087803100300622	0.7905155516715051	11	1.0	0.2733227223126834	0.6983941623109501
chr12	6493194	6494140	NCAPD2	MRPL51	+	-	486	divergent_overlapping	6493355	6493841	0.5116279069767442	65.25	25.0	11	1.0	25.301713966791077	0.6160963389336667	11	1.0	16.57998189614328	0.4959874787164338	11	1.0	0.3162691311060273	0.8982751201811853	11	1.0	0.22236091572301966	0.4474045490801004
chr12	6765515	6767757	PTMS	MLF2	+	-	1960	divergent_overlapping	6765515	6767475	0.6021409455842998	71.7	158.0	11	1.0	19.189565735092916	0.4278115614329513	10	0.9090909090909091	5.6298995292129685	0.7814674134975577	11	1.0	0.5377570716052875	0.7681906174647082	11	1.0	0.2929971411148066	0.7796431602544962
chr12	6970337	6970966	PHB2	EMG1	-	+	132	divergent_classic	6970780	6970912	1.0	63.3	52.0	11	1.0	26.02982469897236	0.538835874376338	11	1.0	11.768531922619406	0.4771233239396832	11	1.0	0.3547643177048324	0.6616823440781401	11	1.0	0.24536182363316253	1.4416069315543492
chr12	21501669	21502022	RECQL	GOLT1B	-	+	111	divergent_classic	21501669	21501780	0.886685552407932	62.9	29.0	11	1.0	25.063294138267977	0.42609720641397475	11	1.0	14.50183598768295	0.7718565004834563	11	1.0	0.3572327533658635	0.7406360341224303	11	1.0	0.3231667738944321	1.089713306631777
chr12	26938225	26938924	INTS13	FGFR1OP2	-	+	143	divergent_classic	26938326	26938469	1.0	65.8	65.0	11	1.0	29.046604909208266	0.5121350644483524	11	1.0	16.011771128788702	0.46741864292622837	11	1.0	0.3384389825648799	1.08466799763683	11	1.0	0.29512175893053166	0.7796570730441233
chr12	42237422	42238817	YAF2	PPHLN1	-	+	97	divergent_classic	42238349	42238446	1.0	62.9	136.0	11	1.0	25.435368380400917	0.6419471082064074	10	0.9090909090909091	8.934991365194815	0.6562323162254692	10	0.9090909090909091	1.5924960987381473	2.6738378264734077	11	1.0	0.22542059074742074	0.48746689178874825
chr12	48105138	48106449	PFKM	SENP1	+	-	941	divergent_overlapping	48105138	48106079	0.5865751334858886	64.8	65.0	11	1.0	34.99574706235771	0.45954987830548166	11	1.0	22.31188619341659	0.5941693964219198	11	1.0	0.45846412318846474	1.108323231933834	11	1.0	0.4833350438749834	0.5917745860104476
chr12	49188313	49189098	TUBA1C	TUBA1A	+	-	345	divergent_overlapping	49188735	49189080	1.0	63.2	67.0	11	1.0	37.50129175238539	0.49050219036675885	10	0.9090909090909091	14.919370926548025	0.9329916640462662	11	1.0	0.6231960907088234	0.7679791781156292	11	1.0	0.3506682821616035	0.6607321459534528
chr12	53180241	53181366	ZNF740	CSAD	+	-	222	divergent_overlapping	53180703	53180925	1.0	65.4	118.0	11	1.0	23.833210067694726	0.5376032181881508	11	1.0	12.083402512872885	0.5477306680503355	11	1.0	0.36315589630748285	0.7626758876711317	11	1.0	0.1985892827922874	0.8365390458424636
chr12	53499411	53501529	MAP3K12	TARBP2	-	+	857	divergent_classic	53500063	53500920	0.603399433427762	64.4	57.5	11	1.0	19.81930908510178	0.503186382936864	11	1.0	13.415341647471577	0.6416296716945256	11	1.0	0.2766329034079289	0.7159324725858476	11	1.0	0.2760417592843113	0.6099284423329367
chr12	54279538	54281204	CBX5	HNRNPA1	-	+	59	divergent_classic	54280133	54280192	0.8415366146458584	56.2	47.5	11	1.0	18.547135283149807	0.37930111901325736	11	1.0	24.242308649359128	0.6017912597576693	11	1.0	0.2479160631589955	0.7738695565010038	11	1.0	0.2862800933730463	0.7520543397803279
chr12	55817541	55818040	SARNP	ORMDL2	-	+	316	divergent_classic	55817724	55818040	0.45691382765531063	59.6	17.0	11	1.0	17.143419975163965	0.7097899477898331	11	1.0	7.746639030933173	0.5505104594822473	11	1.0	0.3548815717557226	1.0792163245410349	11	1.0	0.2402081346950122	0.5449223533446867
chr12	56221739	56222014	RNF41	NABP2	-	+	81	divergent_classic	56221933	56222014	0.8872727272727273	60.7	22.0	11	1.0	36.39259705515932	0.6802600387456811	11	1.0	22.3965000913951	0.6938811960539724	11	1.0	0.3264729668347796	1.1642816104015778	11	1.0	0.30065875005623527	1.072254410655652
chr12	57087014	57089333	NEMP1	NAB2	-	+	979	divergent_classic	57088063	57089042	1.0	59.2	162.0	11	1.0	17.382830427391706	0.41079790156922197	11	1.0	18.732187606320103	0.6096069565972945	11	1.0	0.316071293316592	0.6233446037574248	11	1.0	0.2183147894463267	0.5881129568259228
chr12	57771491	57772958	EEF1AKMT3	METTL1	+	-	628	divergent_overlapping	57771491	57772119	0.6053169734151329	65.65	39.5	11	1.0	30.54233800683347	0.5000585627672619	11	1.0	16.208579526472732	0.80705600022178	11	1.0	0.3172672142548803	0.5352805440318184	11	1.0	0.41212980254518056	0.5333599125567638
chr12	95217058	95218221	FGD6	VEZT	-	+	263	divergent_classic	95217482	95217745	1.0	65.6	118.0	11	1.0	23.66055223611987	0.35864908696890485	11	1.0	12.482922126364382	0.3756161920405859	11	1.0	0.3592756766428948	0.7935071443433181	11	1.0	0.21158812964527388	0.44631787311042087
chr12	105235289	105236321	C12orf75	APPL2	+	-	914	divergent_overlapping	105235289	105236203	0.5833333333333334	70.3	69.0	11	1.0	28.909706247152414	0.5018672723312722	10	0.9090909090909091	9.995055176373326	0.671391413480872	11	1.0	0.45780732294121035	0.9967431684085872	11	1.0	0.3261521227761807	0.7344738155948203
chr12	106301928	106304279	TCP11L2	CKAP4	+	-	2351	divergent_overlapping	106301928	106304279	0.42407486176095277	67.8	91.0	11	1.0	20.006987168604898	0.6426582509263041	11	1.0	8.83062368820687	0.5082818109405864	11	1.0	0.5428078769449619	0.5367752756433877	11	1.0	0.2628822258582036	0.47496325623405256
chr12	108560719	108562983	SART3	ISCU	-	+	1181	divergent_classic	108561400	108562581	0.48542402826855124	66.3	55.5	11	1.0	29.111113640175265	0.4267517693886792	11	1.0	21.893497513135937	0.5586594758954642	11	1.0	0.38137185110835464	1.0489322350541423	11	1.0	0.33003071218335567	0.5271792755534481
chr12	109477326	109477833	KCTD10	UBE3B	-	+	42	divergent_classic	109477359	109477401	1.0	65.7	44.0	11	1.0	37.66576605804166	0.5113354467673354	11	1.0	30.861385299109077	0.8669025844408313	11	1.0	0.32971305438875614	1.1222659765230123	11	1.0	0.19032188396734687	0.9389556248144086
chr12	109573189	109573794	MVK	MMAB	+	-	326	divergent_overlapping	109573254	109573580	1.0	64.5	53.0	11	1.0	16.18842605019762	0.5586827947081096	9	0.8181818181818182	8.596797042267456	0.7635939054896841	11	1.0	0.2436443746189202	0.8953378340330673	11	1.0	0.33030929307890977	1.1741013022333957
chr12	110468074	110469378	FAM216A	GPN3	+	-	854	divergent_overlapping	110468414	110469268	1.0	64.6	116.0	11	1.0	27.190923442372924	0.5617201010565084	11	1.0	14.400638517431927	0.5849883821807902	11	1.0	0.44080782208474517	0.6282147215004509	11	1.0	0.3126481261003104	1.0454937210862127
chr12	111685442	111686255	BRAP	ACAD10	-	+	96	divergent_classic	111685956	111686052	1.0	66.3	82.0	11	1.0	38.344438173226756	0.48789967364677356	11	1.0	14.033175409245127	0.5851977862153552	10	0.9090909090909091	0.5538526349119297	1.2100657820505836	11	1.0	0.3999833581607764	0.746081266389669
