chrom	start	end	gene1	gene2	gene1_strand	gene2_strand	inter_tss_distance	pair_type	orig_start	orig_end	cpg_overlap_fraction	cpg_obs_exp	cpg_gc_pct	H3K4me3_n_present	H3K4me3_frac_present	H3K4me3_mean	H3K4me3_cv	H3K27ac_n_present	H3K27ac_frac_present	H3K27ac_mean	H3K27ac_cv	H3K27me3_n_absent	H3K27me3_frac_absent	H3K27me3_mean	H3K27me3_cv	H3K9me3_n_absent	H3K9me3_frac_absent	H3K9me3_mean	H3K9me3_cv	meth_mean	meth_cv	meth_n_hypo	meth_frac_hypo	DNase_mean	DNase_cv	DNase_n_present	DNase_frac_present	H3K9ac_mean	H3K9ac_cv	H3K36me3_mean	H3K36me3_cv	repliseq_mean	CTCF_n_peaks	mahalanobis_dist	mahalanobis_score	cosine_sim	cosine_score	percentile_score	composite_score	composite_rank
chr10	63521110	63522270	REEP3	JMJD1C	+	-	450	divergent_overlapping	63521400	63521850	1.0	52.9	100.0	11	1.0	26.352094912693623	0.5987547476260993	11	1.0	17.3029425698053	0.44751083151434246	11	1.0	0.340653199654816	0.9719454033397881	11	1.0	0.3350890028218894	0.5191910506502337	14.74327288143039	2.3608487099554845	6	0.8571428571428571	0.8057462680862989	0.47293268981153513	11	1.0	25.862719784413354	0.5870641613556942	0.31857943188685134	0.8313661768813972	20.001005747126438	0	3.0002862872550975	0.6758752257538413	0.4963679133040694	0.7096945005172607	0.44640866379996813	0.6171810395967052	43
chr16	74998859	75000309	ZNRF1	WDR59	+	-	1150	divergent_overlapping	74999023	75000173	1.0	71.3	166.0	11	1.0	26.065274957440792	0.5331304665816986	10	0.9090909090909092	5.122595452393636	0.7485897684449622	11	1.0	0.5726890225146044	1.0400549765890885	11	1.0	0.25910716777487264	0.4117857053337103	1.8619524147193325	0.3798099053062695	6	1.0	0.5638486084344324	0.5990799253816379	11	1.0	8.72193122090687	0.3957749239700364	0.2375313559158643	0.6193776648744564	16.906896551724138	1	2.022133104930115	0.8285580684239147	0.3221322002352691	0.46057661025008334	0.48455168020385414	0.6149617145057471	44
chr1	235327023	235328845	GGPS1	ARID4B	+	-	870	divergent_overlapping	235327349	235328219	1.0	63.4	157.0	11	1.0	35.05682932724558	0.5956413857142261	11	1.0	15.000637449447554	0.48055239283674167	11	1.0	0.499622024364807	0.8049391908520256	11	1.0	0.3055700753971236	0.6288249572304878	1.3997819754245455	0.5518649969187244	6	1.0	1.4001858097745041	0.37833681187063994	11	1.0	25.81347870262542	0.6875597963661098	0.2551606146314774	0.6177253857725713	13.30168313208928	1	2.3475912897047504	0.7777563313140683	0.3149506374573694	0.4503085903559918	0.5561395126612518	0.6130369634308005	45
chr3	63863154	63864681	ATXN7	THOC7	+	-	714	divergent_overlapping	63863154	63863868	0.8585461689587426	71.0	152.0	11	1.0	37.216956291766266	0.6467772858193503	11	1.0	12.694728760851715	0.5891745234525492	11	1.0	0.3818646219340284	0.8915296798160629	11	1.0	0.3200510520453678	0.531212189633035	15.30003712906718	2.2610531365166606	6	0.8571428571428571	0.4191088435541012	0.6717263567451336	11	1.0	23.103078094474675	0.5630942778068181	0.2833832400419528	0.6316396376610213	14.146802008295133	0	2.7474512398813506	0.7153410011121437	0.4390451452184019	0.6277358320085986	0.4609014174231565	0.6127275752743839	46
chr17	4947647	4950612	ENO3	PFN1	+	-	970	divergent_overlapping	4948091	4949061	1.0	59.9	231.0	11	1.0	27.535298796423536	0.5966301387894323	11	1.0	20.742832705766123	0.6356219577533514	11	1.0	0.3847370158434952	0.7374286908479687	11	1.0	0.31430492627269274	0.6036526341712307	15.80967950388636	2.178541042253349	6	0.8571428571428571	0.7268612217571947	0.37598062613048044	11	1.0	21.69500735058871	0.5427556974783614	0.5416024795297609	0.6991831955954279	11.179370432827431	0	3.24580930897461	0.637550806251389	0.49337915090235485	0.7054212423492812	0.48176461219939476	0.6111760788651583	47
chr12	105235289	105236321	C12orf75	APPL2	+	-	914	divergent_overlapping	105235289	105236203	0.5833333333333334	70.3	69.0	11	1.0	28.909706247152414	0.5018672723312722	10	0.9090909090909092	9.995055176373326	0.671391413480872	11	1.0	0.4578073229412103	0.9967431684085873	11	1.0	0.3261521227761807	0.7344738155948202	1.8080218887497053	0.594365692293133	6	1.0	0.746806929840997	0.572432960695569	11	1.0	16.466855811214256	0.6367637799080804	0.40374841231030184	0.7509073092671081	21.567829457364343	1	1.9648616325007178	0.8374977430806352	0.3163193525791219	0.452265545204698	0.4531772575250836	0.6066319380511885	48
chr3	52704954	52706410	SPCS1	GLT8D1	+	-	1078	divergent_overlapping	52704954	52706032	0.6105769230769231	66.5	100.0	11	1.0	39.932900621879135	0.5362822421699728	11	1.0	16.151688755918425	0.6505683292285208	11	1.0	0.5733129656387853	0.5885635423173219	11	1.0	0.30811647558573263	0.5919786234335294	1.7022202440576957	0.7198756846417006	6	1.0	0.6575194864084515	0.48768072125566214	11	1.0	25.04719430394033	0.4954223460037392	0.38510920035141916	0.7509333497046342	13.708562271062272	0	1.6195934869735604	0.8913916759482955	0.21186789988009158	0.3029234552655962	0.5267558528428092	0.6054604628118399	49
chr16	75647366	75648681	TERF2IP	KARS1	+	-	871	divergent_overlapping	75647772	75648643	1.0	67.5	131.0	11	1.0	37.71707680664754	0.47650689096290716	11	1.0	14.253631701587075	0.6588621758683488	11	1.0	0.5261532695444703	0.6344983875537362	11	1.0	0.22570627262090304	0.6133529922832466	1.0400502444664723	0.8262478287227071	6	1.0	0.8511899031860952	0.3923342527801765	11	1.0	23.180516642608634	0.4160815499113647	0.396851012126719	0.9495913933969337	26.943219264892267	0	2.1085333764827516	0.8150715927813501	0.21218562293928678	0.30337772779561817	0.610686415034241	0.6002478799614978	50
chr17	10697108	10698375	ADPRM	SCO1	+	-	782	divergent_overlapping	10697593	10698375	0.6108918705603789	69.3	78.0	11	1.0	37.26523130435344	0.49244853736671196	11	1.0	13.26129791923318	0.4187621559437715	11	1.0	0.5442990009253859	0.9403493461215903	11	1.0	0.3915041153111909	0.5999814855834102	15.16662573507919	2.283946749572966	6	0.8571428571428571	0.7134235396073382	0.3933433904528845	11	1.0	23.817528052626248	0.41017076317030676	0.47354870742926847	0.6594285559109594	10.730465666929755	1	2.345929119246955	0.7780157844499209	0.2878413912886131	0.41154846424093167	0.5492116579073101	0.5994343504244408	51
chr17	75784765	75785893	UNK	H3-3B	+	-	1088	divergent_overlapping	75784805	75785893	0.4095744680851064	71.9	55.0	11	1.0	19.306851448460847	0.47516235936989204	11	1.0	28.180839926407078	0.48597769371346367	10	0.9090909090909092	0.5523642984426657	1.2614602421044991	11	1.0	0.2946521561689512	0.39460074808292533	2.7356011776131353	0.6422521911746973	6	1.0	0.9692682698504491	0.24096028922407545	11	1.0	25.62744120243423	0.481751370661637	0.4532414264086153	0.6315734083508501	27.27511820330969	1	2.0759193969857117	0.8201624059488293	0.1916154007487777	0.2739669355752929	0.626134734830387	0.5980954635012357	52
chr17	2336336	2338253	TSR1	SGSM2	-	+	840	divergent_classic	2336657	2337497	1.0	62.3	178.0	11	1.0	25.52715759094838	0.5216701839268949	11	1.0	8.304615992415417	0.7032055806149401	11	1.0	0.4358428311294888	0.8771469506080708	11	1.0	0.2781819534189911	0.535994312503445	1.6486279213975858	0.288804426019922	6	1.0	0.7055353429174589	0.622837109128519	11	1.0	15.042504115973623	0.45991159701991036	0.3282128296204639	0.8335438862094562	16.014171448443747	1	2.6649887942686554	0.7282128097789068	0.3667711182415516	0.5244002252924457	0.487020226150661	0.5947112593444948	53
chr10	102502467	102504398	ACTR1A	SUFU	-	+	1259	divergent_classic	102502712	102503971	0.4034179181771103	64.69999999999999	40.5	11	1.0	16.16948461322377	0.3830775024529129	9	0.8181818181818182	4.5194414670828245	0.4888355204758719	11	1.0	0.2826775053897829	0.6658245557269526	11	1.0	0.30453930377365124	0.6721846162380178	1.2774975368191523	0.7906698814081224	6	1.0	1.55222837196818	0.44728881288851713	11	1.0	8.013096245954928	0.43960947497716524	0.22891091586320791	0.5549068458489385	21.66071120317625	1	1.9249156378383758	0.8437330323262654	0.21904832126926266	0.31318984323046356	0.5425226946966076	0.5942069743086276	54
chr6	31665038	31666316	CSNK2B	GPANK1	+	-	1057	divergent_overlapping	31665226	31666283	1.0	61.5	93.0	11	1.0	26.421384020791777	0.4109486134853556	11	1.0	18.585260397410153	0.5887994370599046	11	1.0	0.407434997833135	0.7963138289906715	11	1.0	0.26980628916793775	0.8969555150149523	0.9841163197203242	0.5105712284828371	6	1.0	1.346165255725528	0.2991179727629586	11	1.0	22.56368404402539	0.507166313101089	0.318899250953086	0.7468872838958482	6.893453312467397	3	1.7593446897126745	0.8695774946049888	0.14836312060024293	0.21212590086392333	0.5958751393534002	0.5902313099071926	55
chr2	27211564	27212958	ATRAID	SLC5A6	+	-	918	divergent_overlapping	27212040	27212958	0.9239598278335724	61.3	116.0	11	1.0	30.00565742677733	0.3535636033135572	11	1.0	21.607798625490027	0.49253398659481396	11	1.0	0.3639062684739672	1.0475749366082208	11	1.0	0.31291560233047444	0.7110554295416864	1.5192731953559402	0.4867445372211806	6	1.0	1.1400212362164912	0.6128878154251625	11	1.0	29.376222410179	0.4916899612540116	0.4072588147314125	0.6616462048828397	14.778455284552846	1	1.9948675864703762	0.8328140243830942	0.16035017943229024	0.2292646995301245	0.6119605032648511	0.5854931705917303	56
chr1	231337103	231338636	SPRTN	EXOC8	+	-	749	divergent_overlapping	231337103	231337852	0.7286366601435095	62.0	101.0	11	1.0	36.87775341725242	0.45448847926593156	11	1.0	16.7526438291119	0.6948274258307583	11	1.0	0.5171377982388633	0.8127019801886066	11	1.0	0.3539489293208356	0.6025196493675437	0.5443564505629194	0.517546892794871	6	1.0	1.232741350754508	0.26307305312979884	11	1.0	25.652466248586915	0.6602785242250722	0.41562429346109125	0.6609746641022165	23.123613829093284	1	2.218709813319907	0.7978738247062394	0.18416151406219716	0.26330955372775905	0.6232680363115145	0.5851228068942779	57
chr3	49411428	49412998	TCTA	RHOA	+	-	787	divergent_overlapping	49412211	49412998	0.7031847133757961	63.9	120.0	11	1.0	26.630470164836506	0.4870723022277875	11	1.0	15.36395069938988	0.6533355158926789	11	1.0	0.34532443379116445	0.8265353658429979	11	1.0	0.2871177549013848	0.5073006509142239	2.2627558079180408	1.135246939270544	6	1.0	1.5643439824087986	0.3774409364542904	11	1.0	23.135352290399272	0.4609543027036758	0.2990934132555875	0.672525128051061	8.333333333333334	1	2.33322694837666	0.7799985041216475	0.24902451169235273	0.35604905495532185	0.5523172479694219	0.5845092925260822	58
chr12	57087014	57089333	NEMP1	NAB2	-	+	979	divergent_classic	57088063	57089042	1.0	59.2	162.0	11	1.0	17.382830427391703	0.4107979015692221	11	1.0	18.732187606320103	0.6096069565972945	11	1.0	0.316071293316592	0.6233446037574248	11	1.0	0.2183147894463267	0.5881129568259228	1.001699468295455	0.4701329417152201	6	1.0	1.0656938175613182	0.28126043005734164	11	1.0	16.27223384389529	0.4157669338645543	0.2551601145280488	0.8158917098090055	7.4498346988644535	2	2.4014201185772275	0.7693540291405832	0.19777699568534302	0.2827766308108039	0.6254180602006689	0.5802000189596751	59
chr1	155687959	155689334	DAP3	YY1AP1	+	-	1041	divergent_overlapping	155687959	155689000	0.9403636363636364	63.2	120.0	11	1.0	36.56708647437461	0.6136708236599758	11	1.0	22.870465561129564	0.677950434745638	11	1.0	0.44809483181124465	0.8318416467193268	11	1.0	0.36339127447576863	0.5522790683454676	1.1472838333053257	0.5291652199537659	6	1.0	0.8518243033426803	0.4405910879841916	11	1.0	32.300676952162554	0.5154821761849953	0.3061916477406755	0.6298459876075634	7.934545454545455	0	1.9156283580095603	0.8451827114875247	0.1840935668803395	0.2632124045366096	0.5378244943462335	0.5783841542598629	60
chr1	112618969	112620825	CAPZA1	ST7L	+	-	1021	divergent_overlapping	112619804	112620825	0.5280172413793104	61.3	76.0	11	1.0	34.84863996299193	0.5514449199208784	11	1.0	28.453618228061963	0.6222853083456023	11	1.0	0.44970376976651816	0.6473888786293415	11	1.0	0.4034055447323183	0.523187041994304	1.1538105629193836	0.6497615834737696	6	1.0	0.5864115291628053	0.3665709236942399	11	1.0	30.740094029961543	0.33862136492002404	0.5690786213543496	0.36449968610661204	19.666666666666668	1	1.870072040841965	0.852293732677677	0.11184036599299174	0.15990657444539774	0.6257365822583213	0.5766104400821865	61
chr11	64317174	64318585	TRMT112	PRDX5	-	+	561	divergent_classic	64317559	64318120	1.0	62.7	112.0	11	1.0	34.87813191036324	0.6370328870141492	11	1.0	18.56334731160688	0.6474487363221356	11	1.0	0.4307835271577439	0.6883647555775828	11	1.0	0.3461843144242704	0.6894566422502789	1.5925106287264807	0.8221820747281563	6	1.0	1.3098981894852082	0.291827371085574	11	1.0	19.974408616817957	0.5111348608235354	0.46846133615203683	0.727370990402608	23.336286321757616	3	2.6813817565283022	0.7256539834899232	0.2520497077920545	0.3603744051187789	0.5863194776238254	0.5742697582187506	62
chr1	50959775	50960744	FAF1	CDKN2C	-	+	477	divergent_classic	50960267	50960744	0.6429308565531475	58.3	65.0	11	1.0	26.152512476377762	0.4219559926149206	10	0.9090909090909092	8.887824459263198	0.6294684104328048	11	1.0	0.37797848224322084	0.8864818449857664	11	1.0	0.35117143576527565	0.8196922311400082	15.492706402402188	2.229188777207212	6	0.8571428571428571	1.1952190072217652	0.3647573438202661	11	1.0	12.954216849155507	0.41944889732891244	0.2389481706939179	0.8625108903662814	25.74905400756794	1	2.900278384513313	0.6914857570653008	0.3961520469894535	0.5664083466749857	0.41511387163561075	0.5710509683192992	63
chr5	69369260	69370039	RAD17	AK6	+	-	721	divergent_overlapping	69369292	69370013	1.0	67.8	76.0	11	1.0	30.596339020931566	0.5396368688363101	11	1.0	25.536031179150594	0.4655593296267546	9	0.8181818181818182	0.6996874068603751	1.0643202692782303	11	1.0	0.17787617030730288	0.5074290630384856	0.7444173165639804	1.0100289335966215	6	1.0	1.3562696617860501	0.27707491864866074	11	1.0	33.68875055668795	0.5101445494067374	0.34081166749314157	1.0919098097848283	48.63628583654258	1	2.7636684545889585	0.7128096077818444	0.2237121325593716	0.3198580446498672	0.630673674151935	0.5702833587532785	64
chr17	18314507	18315742	TOP3A	SMCR8	-	+	285	divergent_classic	18315007	18315292	1.0	64.3	117.0	11	1.0	32.87780566672995	0.5689386030985085	11	1.0	13.091682318945782	0.6186413858698387	11	1.0	0.3508442356348416	0.7865264060768214	11	1.0	0.2527837102219553	0.33362776560239094	15.583427132998738	2.211696096908814	6	0.8571428571428571	1.1966731776387365	0.3429793418934355	11	1.0	20.341104684844684	0.41420351828670043	0.32398553259065044	0.6676854955840237	20.734952766531713	0	3.4032899652978537	0.6129691817088712	0.3723313473227928	0.5323501025806574	0.5499283325370282	0.5698712032188541	65
chr14	24146682	24147906	RNF31	PSME2	+	-	888	divergent_overlapping	24146682	24147570	0.6478758169934641	68.3	66.0	11	1.0	28.85366726908584	0.5259545158244828	11	1.0	7.612300422153665	0.7662623130492104	11	1.0	0.26167081948947385	0.8049079721119838	11	1.0	0.254199264068424	0.6923593959572311	1.4808896598916947	0.6895576309891394	6	1.0	1.7205391910893537	0.5115800442887155	11	1.0	12.54170249963841	0.606363121192678	0.2403243497679308	0.5742414916289043	18.77791394335512	0	2.045151882915403	0.8249649988300181	0.22438064345396513	0.32081386490478825	0.47300525561395124	0.5681317356876291	66
chr19	2235682	2237704	SF3A2	PLEKHJ1	+	-	881	divergent_overlapping	2236823	2237704	0.7027695351137487	71.6	157.0	11	1.0	27.321566380293085	0.5084842955781069	11	1.0	12.164704169598444	0.544109182691787	11	1.0	0.3809730016488782	0.9570265115264263	11	1.0	0.3359252159543591	0.4499261588962228	5.560394439752206	0.7456685452428021	5	0.8333333333333334	1.0616953813930115	0.3934272529088944	11	1.0	17.69627433499615	0.6106139713894877	0.4385568857516127	0.6051442007885226	6.082426640290142	1	2.4946201123248355	0.7548061646145031	0.23189820377982207	0.3315622857385482	0.5489727663640706	0.5660829814765869	67
chr5	179805532	179807595	SQSTM1	MGAT4B	+	-	555	divergent_overlapping	179806397	179806952	1.0	61.4	185.0	11	1.0	29.3089591312441	0.7312483031052563	10	0.9090909090909092	7.868951888380335	0.6664809727637027	11	1.0	0.3441274796010278	0.8033773917696084	11	1.0	0.2524193130341255	0.7560616058722066	3.1041949343667983	0.4602308175378939	6	1.0	0.5160100301698932	0.6821404284023096	11	1.0	13.333601468108283	0.5016303867682489	0.32817802085229386	0.7548071928642355	17.99491032476975	1	3.338020211459819	0.6231573319254657	0.41527084544249804	0.5937439293243656	0.45819397993311045	0.564844305547429	68
chr1	150268199	150269580	C1orf54	APH1A	+	-	1381	divergent_overlapping	150268199	150269580	0.4395365677045619	65.7	54.0	11	1.0	32.568125645503635	0.45354129041126107	11	1.0	14.649862254466104	0.7024126366618556	11	1.0	0.41382787606577126	0.6490413127990308	11	1.0	0.47525422686997965	0.7357228964918798	3.6029511229799343	0.5695716325274611	6	1.0	0.8598585459484182	0.2959618899298335	11	1.0	22.47370556158685	0.5771233940739079	0.5244082389904553	0.5757195664276105	8.970673425054308	0	1.555186255949326	0.9014451924107314	0.10888603372469641	0.155682543626094	0.5132186653925783	0.5612484396698942	69
chr2	190343569	190344274	INPP1	HIBCH	+	-	624	divergent_overlapping	190343569	190344193	0.9843971631205674	67.4	90.0	10	0.9090909090909092	21.764614280033133	0.6656048353713848	9	0.8181818181818182	9.259638509621919	0.9979898531399464	10	0.9090909090909092	1.2560511123950242	1.5538021427571522	11	1.0	0.247979059736538	0.5166430073435362	15.44807657823324	1.9442414028562915	5	0.8333333333333334	0.5747681286254848	0.6555566332065501	11	1.0	17.863514882473904	0.7704599777999711	0.3073719619372754	0.8366179373161965	16.4	1	2.65311399072751	0.7300663832207487	0.39910312373699486	0.5706277228316623	0.32306099697404045	0.5601331692300103	70
chr19	5622237	5624046	SAFB	SAFB2	+	-	1012	divergent_overlapping	5623034	5624046	0.8092868988391376	68.7	173.0	11	1.0	35.88976860262842	0.5217835441859502	11	1.0	14.079390365867688	0.6207192493147701	11	1.0	0.5177137181128412	0.5824770714339081	11	1.0	0.3914040348855265	0.6279824918339728	1.262509104431493	0.9409963648888068	6	1.0	1.100425401732852	0.24562895881243665	11	1.0	26.101609079755296	0.41534573015861487	0.3710930843116826	0.6223397107762854	16.267459001289847	1	2.2414680927202317	0.7943214171121015	0.11535183427127815	0.16492718447889534	0.6415034241121198	0.5596577494221452	71
chr17	81890636	81892105	ANAPC11	ALYREF	+	-	797	divergent_overlapping	81890789	81891586	1.0	69.4	184.0	11	1.0	30.976846394789785	0.5543814180564327	11	1.0	13.949310176090375	0.6785107349599941	11	1.0	0.49693568962546963	0.7171393240715332	11	1.0	0.28632703737159204	0.45522585441925384	1.8370535393344856	0.9628141321134948	6	1.0	1.0464619528454966	0.7113675513175505	11	1.0	23.49257157702241	0.5393220846140397	0.4577170023363742	0.6626809924693811		1	2.8198265290719173	0.7040437267257142	0.2703286913024139	0.3865092412446607	0.5332059245102723	0.5575320404167655	72
chr3	44975240	44976644	EXOSC7	ZDHHC3	+	-	945	divergent_overlapping	44975240	44976185	0.4458689458689459	67.7	74.0	11	1.0	44.02499049973962	0.5535179773814284	11	1.0	14.06971522138765	0.5422043642273965	11	1.0	0.4128745202436459	0.6637378896543447	11	1.0	0.4242330643570162	0.6871107937533258	0.8235428904551957	0.4735926555886931	6	1.0	0.6351047853279275	0.5927709087502743	11	1.0	24.48645082177869	0.5591507966969661	0.3999672843165621	0.6917989917411191	15.745370370370372	1	1.9644704447316061	0.8375588047442732	0.09972981208457421	0.14259120558964203	0.5868768912247174	0.5538639509420171	73
chr19	49876139	49878351	TBC1D17	PNKP	+	-	686	divergent_overlapping	49877665	49878351	0.9805605786618444	62.3	159.0	11	1.0	23.78173561212983	0.3610509483935728	11	1.0	24.234648266344742	0.5474700010955162	11	1.0	0.35921531789407957	0.8131314999144992	11	1.0	0.25606838083561506	0.5431471867349214	15.272862839236591	2.264930325061028	6	0.8571428571428571	2.1448056899227437	0.399973531800666	11	1.0	24.850972215257926	0.48177776067823325	0.23239699570077554	0.714539275948059	8.860458107293551	0	2.979782208913268	0.6790757683928983	0.2726755745072085	0.38986475649686986	0.5505653766523334	0.5537593473019202	74
